Event Name;Event Date;Event Location;Event Category;Event Type;Organizing Company;Company Website;Event Url
Chattahoochee Challenge Sprint Triathlon and Duathlon;Saturday, July 15, 2017;Columbus, GA 801 Front Ave Columbus , GA 31901 ;triathlon; Duathlon Sprint Beginner Columbus, GA;TriColumbusGa;http://www.tricolumbusga.com;http://www.active.com//columbus-ga/duathlon/races/chattahoochee-challenge-sprint-triathlon-and-duathlon-2017?int=72-3-A11
TRI for FUN Triathlon #3;Saturday, August 12, 2017;Rancho Seco Park 14440 Twin Cities Road Herald , CA 95638 ;triathlon; Triathlon Sprint Super Sprint Beginner;Total Body Fitness;http://www.totalbodyfitness.com/;http://www.active.com//herald-ca/duathlon/races/tri-for-fun-triathlon-3-2017?int=72-3-A3
TRiKC Triathlon Club Membership;Wednesday, December 31, 2014 - Thursday, December 31, 2020;Kansas City 7637 Broadmoor Street Overland Park , KS 66204 ;triathlon; Triathlon Beginner Overland Park, KS;TRiKC;http://www.trikc.org;http://www.active.com//overland-park-ks/triathlon/memberships/trikc-triathlon-club-membership-2014?int=72-3-A10
2017 Tri Aggieland;Thursday, June  1, 2017 - Monday, July 31, 2017;Texas A&M University Recreation Center Corner of Olsen Blvd. and John Kimbrough Blvd. College Station , TX 77840 ;triathlon; Triathlon Sprint College Station, TX;Race Texas;http://www.triaggieland.com/home/;http://www.active.com//college-station-tx/triathlon/races/tri-aggieland-2017?int=72-3-A11
Triathlon Event - Triathlon Training;Tuesday, October 25, 2016 @  7:30 PM (CDT) - Tuesday, December 13, 2016 @  8:30 PM (CST);Schaumburg Tennis Plus (STP) 1416 N Payne Rd Schaumburg , IL 60173 ;triathlon; Triathlon Schaumburg, IL;Schaumburg Park District; ;http://www.active.com//schaumburg-il/triathlon/triathlon-event-triathlon-training-2016-25133351?int=72-3-A5
Callaway Gardens Sprint Triathlon and Duathlon;Saturday, June 17, 2017;Callaway Gardens Robin Lake Beach Callway Gardens Pine Mountain , GA 31822 ;triathlon; Triathlon 1K Sprint Beginner;TriColumbusGa;http://www.tricolumbusga.com;http://www.active.com//pine-mountain-ga/running/distance-running-races/callaway-gardens-sprint-triathlon-and-duathlon-2017?int=72-3-A8
2017 Life's A Beach Triathlon Hampton--5th Anniversary;Saturday, June 10, 2017;Buckroe Beach Park North First Street Hampton , VA 23664 ;triathlon; Triathlon Beginner Hampton, VA;Endeavor Racing, LLC;http://www.lifesabeachtriathlon.com;http://www.active.com//hampton-va/triathlon/races/life-s-a-beach-triathlon-hampton-5th-anniversary-2017?int=72-3-A3
Tri-Now - Dallas Multisport Club -  membership;Friday, January  1, 2016 - Friday, March  1, 2019;Dallas and surrounding areas Dallas area Dallas , TX 75218 ;triathlon; Triathlon Beginner Dallas, TX;Tri-Now endurance;http://tri-now.com/clubs/about-team-tri-now/;http://www.active.com//dallas-tx/triathlon/memberships/tri-now-dallas-multisport-club-membership-2016?int=72-3-A8
Exceleration - Youth of Steel;Tuesday, September 13, 2016 @  5:00 PM - Tuesday, December 13, 2016 @  7:00 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon;  ;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-youth-of-steel-2016-25335988?int=72-3-A3
Westfields Triathlon Powered by Rev3;Sunday, April 30, 2017;Cub Run Recreation Center 4630 Stonecroft Boulevard Chantilly , VA 20151 ;triathlon; Triathlon Sprint Beginner;ATP Productions;http://rev3tri.com/westfields/westfields-news/;http://www.active.com//chantilly-va/triathlon/races/westfields-triathlon-powered-by-rev3-2017?int=72-3-A10
USA Triathlon Florida Region Coaches Symposium ( 9 CEU) and Hall of Fame;Saturday, December 10, 2016;USA Triathlon Florida Region 617 Virginia Dr. Orlando , FL 32803 ;triathlon; Triathlon Beginner Orlando, FL;CFL Tri Club;https://usatfloridaregion.com/2016/07/22/save-the-date-2016-usat-florida-region-race-director-coaches-symposium/;http://www.active.com//orlando-fl/triathlon/clinics/usa-triathlon-florida-region-coaches-symposium-9-ceu-and-hall-of-fame-2016?int=72-3-A10
Marlow Classic Sprint & Olympic Triathlon 2017;Sunday, June 25, 2017;Marlow Higginson Park Court Garden Marlow , Buckinghamshire , United Kingdom SL72AE ;triathlon; Triathlon Sprint International Beginner;F3 Events Ltd;http://www.f3events.co.uk;http://www.active.com//marlow-buckinghamshire/triathlon/races/marlow-classic-sprint-and-olympic-triathlon-2017?int=72-3-A2
Exceleration - Adventure Tri;Wednesday, September 14, 2016 @  5:00 PM - Wednesday, November 30, 2016 @  6:30 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon; Triathlon;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-adventure-tri-2016-25335783?int=72-3-A11
Jakes Off-Road Triathlon;Saturday, April 29, 2017;Treasure Beach Calabash Bay Treasure Beach , St. Elizabeth Parish , Jamaica 0000 ;triathlon; Triathlon Sprint;Event Media, Inc. - II;http://jakeshotel.com/triathlon/2016;http://www.active.com//treasure-beach-stelizabethparish/triathlon/races/jakes-off-road-triathlon-2017?int=72-3-A11
Ocean Lava Montenegro event;Sunday, May 14, 2017;Kotor Stari grad Kotor , Montenegro 85330 ;triathlon; Triathlon Beginner;Ocean Lava Montenegro;http://www.oceanlava.me;http://www.active.com//kotor-montenegro/triathlon/races/ocean-lava-montenegro-event-2017?int=72-3-A1
Race #1;Sunday, May 21, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/races/race-1-2017?int=72-3-A8
Adventure Triathlon 2017;Saturday, May 13, 2017;Memory Lake Park Olson Drive Grantsburg , WI 54840 ;triathlon; Triathlon Beginner;Adventure Triathlon;http://www.bikepaddlerun.com;http://www.active.com//grantsburg-wi/triathlon/races/adventure-triathlon-2017?int=72-3-A4
MomsTRI;Saturday, May  6, 2017;YMCA Goodyear, AZ 2919 N Litchfield Rd Goodyear , AZ 85395 ;triathlon; Triathlon Sprint Beginner Goodyear, AZ;MomsTRI;http://www.momstri.com;http://www.active.com//goodyear-az/triathlon/races/momstri-2017?int=72-3-A1
TOUGHMAN MN;Sunday, July 30, 2017 - Monday, July 31, 2017;Paradise Park 11031 Stitson Ave Chisago City , MN 55013 ;triathlon; Triathlon Sprint Beginner;Dutrirun;http://www.dutrirun.com/page/show/845808-chisago-lakes-triathlon-july-26-2015;http://www.active.com//chisago-city-mn/triathlon/races/toughman-mn-2017?int=72-3-A9
HITS Triathlon Series Tri-Camp Weekend 2017 - Napa Valley, CA;Friday, March 10, 2017 - Sunday, March 12, 2017;Napa Valley, CA 7600 Knoxville Rd Napa , CA 94558 ;triathlon; Triathlon Beginner Napa, CA;HITS, Inc.;http://www.hitstriathlonseries.com;http://www.active.com//napa-ca/triathlon/camps/hits-triathlon-series-tri-camp-weekend-napa-valley-ca-2017?int=72-3-A6
Aurora BayCare Green Bay Olympic, Sprint Triathlon & 5K;Sunday, June  4, 2017;Ashwaubomay 2881 S. Broadway Green Bay , WI 54301 ;triathlon; Triathlon 5K Sprint Beginner Green Bay, WI;Dutrirun;http://www.dutrirun.com/page/show/845797-aurora-baycare-tri-may-31-2015;http://www.active.com//green-bay-wi/running/distance-running-races/aurora-baycare-green-bay-olympic-sprint-triathlon-and-5k-2017?int=72-3-A1
3rd HALF & FULL ICAN AMSTERDAM 2017;Sunday, June 25, 2017;Amsterdam Omval Amstel , NL , Netherlands 1096 GG ;triathlon; Triathlon Beginner;ican triathlon series sl;http://icantriathlon.com/;http://www.active.com//amstel-nl/triathlon/races/3rd-half-and-full-ican-amsterdam-2017?int=72-3-A3
Decathlon Radley Duathlon 2017;Friday, April 14, 2017;Radley College Kennington Road Abingdon Oxford , Oxfordshire , United Kingdom OX14 2HR ;triathlon; Duathlon Beginner;Rees Leisure;http://trytri.co.uk/events/the-radley-triathlon.aspx?eventDistance=Sprint;http://www.active.com//oxford-oxfordshire/duathlon/races/decathlon-radley-duathlon-2017?int=72-3-A10
Tallington Lakes Triathlon 2017;Sunday, June  4, 2017;Tallington Lakes Barholm Rd Tallington Stamford , Lincolnshire , United Kingdom PE9 4RJ ;triathlon; Triathlon Sprint Super Sprint International Beginner;SBR Events;http://www.sbrevents.co.uk/events/tallington-lakes-triathlon-2017;http://www.active.com//stamford-lincolnshire/triathlon/races/tallington-lakes-triathlon-2017?int=72-3-A4
Farum mini tri;Saturday, March 18, 2017;Farum SvГёmmehal Farum Park 20 Farum , Denmark 3520 ;triathlon; Triathlon Beginner;Races; ;http://www.active.com//farum/triathlon/races/farum-mini-tri-2017?int=72-3-A11
Analytics Test 2;Saturday, April 30, 2016 - Sunday, April 30, 2017;San Diego 10182 Telesis Court San Diego , CA 92121 ;triathlon; Running Marathon 5K San Diego, CA;Kelly Pace - Active Network; ;http://www.active.com//san-diego-ca/running/analytics-test-2-2016?int=72-3-A7
San Diego Triathlon Series Awards Banquet 2016;Sunday, December  4, 2016;Royal Banquet 8990 Miramar Road #200 San Diego , CA 92126 ;triathlon; Triathlon Beginner San Diego, CA;KOZ Events;http://www.sdtriseries.com/points-competition;http://www.active.com//san-diego-ca/triathlon/races/san-diego-triathlon-series-awards-banquet-2016?int=72-3-A5
2017 Ironman 70.3 Buffalo Springs Lake Triathlon;Sunday, June 25, 2017;Buffalo Springs Lake 9999 High Meadow Road Lubbock , TX 79404 ;triathlon; Triathlon Lubbock, TX;BSLT Triathlon Inc_WTC;http://buffalospringslaketriathlon.com/nw/;http://www.active.com//lubbock-tx/triathlon/races/ironman-70-3-buffalo-springs-lake-triathlon-2017?int=72-3-A11
Running a Half Marathon, Marathon, Half Ironman, Ironman (or combo) in all 50 States OR 100 HALFS;Saturday, April  6, 2013 - Sunday, December 31, 2017 @ 11:00 PM (EST);Register Online at OFFICIAL WEBSITE - See more detailed info below www.halfmarathonclub.com Indianapolis , IN 46225 ;triathlon; Running Distance Running Half Marathon Marathon Ironman Beginner Indianapolis, IN; ; ;http://www.active.com//indianapolis-in/running/distance-running-memberships/running-a-half-marathon-marathon-half-ironman-ironman-or-combo-in-all-50-states-or-100-halfs-2013?int=72-3-A2
Race #2;Sunday, June 18, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/races/race-2-2017-26505266?int=72-3-A9
Triathlon Swimming: Freestyle Workshop 1.0 Smart Endurance Swimming (Total Immersion);Sunday, December  4, 2016;Waterside Fitness & Swim Club 901 6th St SW Washington , DC 20024 ;triathlon; Water Sports Beginner Washington, DC;OnPoint Fitness;http://onpointfitness.com;http://www.active.com//washington-dc/water-sports/swimming-workshops/triathlon-swimming-freestyle-workshop-1-0-smart-endurance-swimming-total-immersion-2016-25891215?int=72-3-A5
Exceleration - Kids of Steel;Monday, September 12, 2016 @  5:00 PM - Monday, November 28, 2016 @  6:30 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon;  ;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-kids-of-steel-2016-25335841?int=72-3-A10
The Arctic Triple;Friday, March 17, 2017 - Monday, August 21, 2017;  Lofoten Svolvaer , Norway 8300 ;triathlon; Running Beginner;TAT;http://www.thearctictriple.no;http://www.active.com//svolvaer-norway/running/races/the-arctic-triple-2017?int=72-3-A5
MIDTN Multisport 2017 Club Registration;Friday, October 14, 2016 @ 11:59 PM (CDT) - Sunday, December 31, 2017 @ 11:59 PM (CST);Middle Tennessee - Arrington , TN 37014 ;triathlon; Triathlon 10K Marathon Half Marathon International Beginner; ;http://midtnmultisport.com;http://www.active.com//arrington-tn/running/memberships/midtn-multisport-2017-club-registration-2016?int=72-3-A1
2016 Altitude Multisport Membership Registration;Thursday, December 10, 2015 @ 11:59 PM (MST) - Saturday, December 31, 2016 @ 11:59 PM (MST);Parker/Castle Rock  Parker , CO 80138 ;triathlon; Triathlon Sprint International Beginner Parker, CO; ;http://www.altitudemultisport.com;http://www.active.com//parker-co/triathlon/memberships/2016-altitude-multisport-membership-registration-2015?int=72-3-A1
TriAthy 2017;Saturday, June  3, 2017; ;triathlon; Triathlon Super Sprint Sprint International Beginner;TriAthy;http://www.triathy.com;http://www.active.com//athy-kildare/triathlon/races/triathy-2017?int=72-3-A4
2017 USA Triathlon Age Group National Championships;Saturday, August 12, 2017 - Sunday, August 13, 2017;Carter Lake, Levi Carter Park 4405 Carter Lake Shore Dr Omaha , NE 68110 ;triathlon; Triathlon International Sprint Beginner Omaha, NE;USA Triathlon;https://www.teamusa.org/usa-triathlon/events/national-championships/2017/2017-age-group-national-championships;http://www.active.com//omaha-ne/triathlon/races/usa-triathlon-age-group-national-championships-2017?int=72-3-A1
TRYstars Club Application;Tuesday, July  5, 2016 - Friday, June 30, 2017;Triathlon Australia Office 123 main street Sydney , NSW , Australia 0000 ;triathlon; Triathlon;Triathlon Australia; ;http://www.active.com//sydney-nsw/triathlon/trystars-club-application-2016?int=72-3-A8
Sizzling Sprint & Youth Tri;Sunday, July 16, 2017;Vint Hill Larry Weeks Outdoor Pool 4248 Bludau Drive Warrenton , VA 20187 ;triathlon; Triathlon Sprint Beginner Warrenton, VA;ATP Productions;http://rev3tri.com;http://www.active.com//warrenton-va/triathlon/races/sizzling-sprint-and-youth-tri-2017?int=72-3-A11
Folsom Lake International Triathlon;Saturday, May 13, 2017;Granite Beach 8000 Douglas Blvd. Granite Bay , CA 95746 ;triathlon; Water Sports Beginner Granite Bay, CA;Total Body Fitness;http://www.totalbodyfitness.com/;http://www.active.com//granite-bay-ca/water-sports/swimming-races/folsom-lake-international-triathlon-2017?int=72-3-A3
Chattahoochee Challenge Olympic Triathlon;Saturday, August 12, 2017;Columbus GA 801 Front Ave Columbus , GA 31901 ;triathlon; Duathlon International Beginner Columbus, GA;TriColumbusGa;http://www.tricolumbusga.com;http://www.active.com//columbus-ga/duathlon/races/chattahoochee-challenge-olympic-triathlon-2017?int=72-3-A3
The Golden State Triathlon;Sunday, October  8, 2017;Discovery Park, Sacramento 1600 Garden Highway Sacramento , CA 95833 ;triathlon; Triathlon Sprint Beginner Sacramento, CA;Total Body Fitness;http://www.totalbodyfitness.com/;http://www.active.com//sacramento-ca/triathlon/races/the-golden-state-triathlon-2017?int=72-3-A1
2016 USAT Mideast/Midwest Race Director and Coaches Symposium;Saturday, December  3, 2016;Hilton Garden Inn - Magnificent Mile 10 East Grand Ave Chicago , IL 60611 ;triathlon; Triathlon Chicago, IL;USA Triathlon Mideast Region;http://www.usatmideast.com/race-directors/;http://www.active.com//chicago-il/triathlon/usat-mideast-midwest-race-director-and-coaches-symposium-2016?int=72-3-A2
2017 IRONMAN Australia;Sunday, May  7, 2017;IRONMAN Australia, Port Macquarie Various Locations Various Locations , NSW , Australia 2444 ;triathlon; Triathlon Ironman;IRONMAN Asia-Pacific;http://www.ironman.com;http://www.active.com//various-locations-nsw/triathlon/races/ironman-australia-2017?int=72-3-A4
KarrebГ¦ksminde Triatlon;Saturday, June  3, 2017;KarrebГ¦ksminde Brosvinget KarrebГ¦ksminde , Denmark 4736 ;triathlon; Triathlon Beginner;Races;https://www.facebook.com/karrebaeksmindetriatlon/;http://www.active.com//karreb-ksminde/triathlon/races/karreb-ksminde-triatlon-2017?int=72-3-A2
2016 Level II Endurance Certification Clinic;Monday, November  7, 2016 - Thursday, November 10, 2016;United States Olympic Training Center 1750 E. Boulder Street Colorado Springs , CO 80909 ;triathlon; Triathlon Colorado Springs, CO;USA Triathlon Sport Development; ;http://www.active.com//colorado-springs-co/triathlon/clinics/level-ii-endurance-certification-clinic-2016?int=72-3-A9
2016 Team Fearless Triathlon and Swim Training;Tuesday, January 26, 2016 @  9:59 PM (PST) - Saturday, December 31, 2016 @  9:59 PM (PST);Various locations 25 Waterworks Way Irvine , CA 92606 ;triathlon; Triathlon Irvine, CA; ; ;http://www.active.com//irvine-ca/water-sports/swimming-programs/team-fearless-triathlon-and-swim-training-2016?int=72-3-A8
Alaskaman Extreme Triathlon;Saturday, July 15, 2017;Swim Exit - SeaLife Center 301 Railway Ave Seward , AK 99664 ;triathlon; Triathlon;Onurmark Race Productions, LLC;http://akxtri.com;http://www.active.com//seward-ak/triathlon/races/alaskaman-extreme-triathlon-2017?int=72-3-A5
UWA TRYstars Program;Saturday, October 15, 2016 - Saturday, December  3, 2016;UWA Sports Science Building 35 Stirling Highway Crawley , WA , Australia 6009 ;triathlon; Triathlon;Triathlon Australia;http://trystars.com.au;http://www.active.com//crawley-wa/triathlon/programs/uwa-trystars-program-2016?int=72-3-A6
HITS Triathlon Series Tri-Camp Weekend 2016 - Palm Springs, CA;Friday, November 18, 2016 - Sunday, November 20, 2016;Palm Springs, CA Lake Cahuilla Park 58075 Jefferson Street and Cahuilla Park Road La Quinta , CA 92253 ;triathlon; Triathlon Beginner La Quinta, CA;HITS, Inc.;http://www.hitstriathlonseries.com;http://www.active.com//la-quinta-ca/triathlon/camps/hits-triathlon-series-tri-camp-weekend-palm-springs-ca-2016?int=72-3-A3
Blonde Runner Kids Triathlon Team Training;Tuesday, April  7, 2015 - Sunday, March  5, 2017;Davis County Utah . Bountiful , UT 84010 ;triathlon; Triathlon Beginner;Blonde Runner Health;http://TBRtriathlon.com;http://www.active.com//bountiful-ut/triathlon/programs/blonde-runner-kids-triathlon-team-training-2015?int=72-3-A2
Club LaSanta Sprint tri 2017;Wednesday, June  7, 2017 - Wednesday, June 28, 2017;FuresГёbad Frederiksborgvej 101 VГ¦rlГёse , Denmark 3500 ;triathlon; Triathlon Sprint Beginner;Races;http://lapioraces.dk/CLS-Sprint-TRI-2016;http://www.active.com//v-rl-se/triathlon/races/club-lasanta-sprint-tri-2017?int=72-3-A5
Hills Tri Club 2016/17 Race 4: WEST METRO CLUB DISTANCE EVENT;Saturday, January  7, 2017;Sydney International Regatta Centre Gate A, Old Castlereagh Rd Penrith , NSW , Australia 2750 ;triathlon; Triathlon Beginner;Hills Triathlon Club;http://www.hillstriclub.com/;http://www.active.com//penrith-nsw/triathlon/races/hills-tri-club-2016-17-race-4-west-metro-club-distance-event-2017?int=72-3-A9
15th Annual PossAbilities Triathlon & 5K;Sunday, April 23, 2017;Drayson Center 25040 Stewart Street Loma Linda , CA 92354 ;triathlon; Triathlon 5K Sprint Beginner;PossAbilities at LLUMC;http://www.teampossabilities.org/;http://www.active.com//loma-linda-ca/running/distance-running-races/15th-annual-possabilities-triathlon-and-5k-2017?int=72-3-A3
2017 Hansen Dam Triathlon;Sunday, August 20, 2017;Hansen Dam Aquatic Center 11798 Foothill Boulevard Lake View Terrace , CA 91342 ;triathlon; Triathlon Sprint International Beginner;Hansen Dam Triathlon;http://hdtri.com;http://www.active.com//lake-view-terrace-ca/triathlon/races/hansen-dam-triathlon-2017?int=72-3-A6
Triathlon Training Programs;Monday, September  3, 2012 @ 11:59 PM (PDT) - Saturday, December 31, 2016 @ 11:59 PM (PST);On-Line  Rancho Cucamonga , CA 91701 ;triathlon; Triathlon 5 Mile Ultra 1K 5K Half Marathon Marathon 1 Mile 10K Ironman International Sprint Half Ironman Beginner Rancho Cucamonga, CA; ;http://www.coach-tony.com;http://www.active.com//rancho-cucamonga-ca/triathlon/races/triathlon-training-programs-2012?int=72-3-A7
Rev3 Poconos 2017;Saturday, August 12, 2017 - Sunday, August 13, 2017;Split Rock Resort 100 Moseywood Rd Lake Harmony , PA 18624 ;triathlon; Triathlon International Beginner;ATP Productions;http://rev3tri.com;http://www.active.com//lake-harmony-pa/triathlon/rev3-poconos-2017?int=72-3-A10
Triathlon Races - Indoor Triathlon;Sunday, March 19, 2017 @  7:00 AM (EDT);Summit On The Park 46000 Summit Parkway Canton , MI 48188 ;triathlon; Triathlon Canton, MI;Canton Leisure Services; ;http://www.active.com//canton-mi/triathlon/races/triathlon-races-indoor-triathlon-2017?int=72-3-A5
Running a Half Marathon, Marathon, Half Ironman, Ironman (or combo) in all 50 States OR 100 HALFS;Saturday, March 16, 2013 - Sunday, December 31, 2017 @ 11:59 PM (CST);Register Online at OFFICIAL WEBSITE - See more detailed info below www.halfmarathonclub.com Kansas City , MO 64113 ;triathlon; Running Distance Running Marathon Half Marathon Ironman Beginner Kansas City, MO; ; ;http://www.active.com//kansas-city-mo/running/distance-running-memberships/running-a-half-marathon-marathon-half-ironman-ironman-or-combo-in-all-50-states-or-100-halfs-2013?int=72-3-A2
The MTB Sprint Triathlon;Saturday, March 25, 2017;Granite Beach 8000 Douglas Blvd. Granite Bay , CA 95746 ;triathlon; Triathlon Beginner Granite Bay, CA;Total Body Fitness;http://www.totalbodyfitness.com/;http://www.active.com//granite-bay-ca/triathlon/races/the-mtb-sprint-triathlon-2017?int=72-3-A4
HITS Triathlon Series - Hudson Valley, NY 2017;Saturday, July  8, 2017;Williams Lake 424 Williams Lake Rd Kingston , NY 12401 ;triathlon; Triathlon Sprint International Beginner Kingston, NY;HITS, Inc.;http://www.hitstriathlonseries.com;http://www.active.com//kingston-ny/triathlon/races/hits-triathlon-series-hudson-valley-ny-2017?int=72-3-A1
Sprint Triathlon 101 Clinic;Tuesday, March 28, 2017 @  5:30 PM - Thursday, May 18, 2017 @  6:30 PM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/sprint-triathlon-101-clinic-2017?int=72-3-A9
Outlaw Half: Holkham 2017;Sunday, July  2, 2017;Holkham Hall Holkham Wells-next-the-Sea , Norfolk , United Kingdom NR23 1AB ;triathlon; Triathlon Beginner;OSB Events;http://www.osbevents.com/events/triathlon/outlaw-half-holkham;http://www.active.com//wells-next-the-sea-norfolk/triathlon/races/outlaw-half-holkham-2017?int=72-3-A3
MuncieMan September with Sprint/Oly;Saturday, September  2, 2017;Prairie Creek Reservoir 7701 So. Co. rd 565 East Selma , IN 47302 ;triathlon; Triathlon International Sprint;America Multi-Sport, Inc. AX; ;http://www.active.com//selma-in/duathlon/races/muncieman-september-with-sprint-oly-2017-27424990?int=72-3-A10
Loveland Lake to Lake Triathlon;Sunday, June 25, 2017;Loveland High School 920 w 29th st Loveland , CO 80538 ;triathlon; Triathlon International Sprint Beginner;TTS;http://www.lovelandlaketolake.com/;http://www.active.com//loveland-co/triathlon/races/loveland-lake-to-lake-triathlon-2017?int=72-3-A10
Tri for Real Triathlon;Sunday, June 11, 2017;Rancho Seco Park 14440 Twin Cities Road Herald , CA 95638 ;triathlon; Triathlon International Beginner;Total Body Fitness;http://www.totalbodyfitness.com/;http://www.active.com//herald-ca/water-sports/swimming-races/tri-for-real-triathlon-2017?int=72-3-A1
Running a Half Marathon, Marathon, Half Ironman, Ironman (or combo) in all 50 States OR 100 HALFS;Saturday, March 16, 2013 - Sunday, December 31, 2017 @ 11:59 PM (EST);Register at OFFICIAL WEBSITE - See more detailed info below www.halfmarathonclub.com Columbus , OH 43017 ;triathlon; Running Distance Running Marathon Half Marathon Ironman Beginner Columbus, OH; ; ;http://www.active.com//columbus-oh/running/distance-running-memberships/running-a-half-marathon-marathon-half-ironman-ironman-or-combo-in-all-50-states-or-100-halfs-2013?int=72-3-A4
Outlaw Triathlon 2017 - Expression of Interest;Sunday, July 23, 2017;National Watersports Centre Adbolton Lane Nottingham , Nottinghamshire , United Kingdom NG12 2LU ;triathlon; Triathlon;OSB Events;http://www.osbevents.com;http://www.active.com//nottingham-nottinghamshire/triathlon/races/outlaw-triathlon-expression-of-interest-2017?int=72-3-A4
STEEL FITNESS INDOOR TRIATHLON/DUATHLON;Saturday, January 28, 2017;Steel Fitness Premier 250 Cetronia Rd Suite 100 Allentown , PA 18104 ;triathlon; Triathlon Beginner Allentown, PA;Steel Fitness Premier; ;http://www.active.com//allentown-pa/duathlon/races/steel-fitness-indoor-triathlon-duathlon-2017?int=72-3-A10
Tri To Help Pennsylvania Indoor Triathlon Epilepsy Fundraiser;Sunday, February 12, 2017;Universal Athletic Club 2323 Oregon Pike Lancaster , PA 17601 ;triathlon; Triathlon Sprint Beginner Lancaster, PA;Stroup Kids For Kids Epilepsy Foundation;http://www.stroupkidsforkids.org/race;http://www.active.com//lancaster-pa/triathlon/races/tri-to-help-pennsylvania-indoor-triathlon-epilepsy-fundraiser-2017?int=72-3-A4
Sovereign Tinman Triathlon - Sunday, 20th November, 2016;Sunday, November 20, 2016;  Tauranga Tauranga Tauranga , New Zealand 3143 ;triathlon; Triathlon 5K Super Sprint Sprint Beginner;Tri NZ; ;http://www.active.com//tauranga/running/races/sovereign-tinman-triathlon-sunday-20th-november-2016?int=72-3-A6
Balmoral Tri Club TRYstars program;Friday, November 18, 2016 - Sunday, February 12, 2017;Balmoral Tri Club 2 The Esplanade Balmoral Beach , NSW , Australia 2171 ;triathlon; Triathlon Beginner;Triathlon Australia; ;http://www.active.com//balmoral-beach-nsw/triathlon/programs/balmoral-tri-club-trystars-program-2016?int=72-3-A11
2017 bcu Coffs TRI;Saturday, March  4, 2017 - Sunday, March  5, 2017;Coffs Harbour Jetty Jordan Esplanade Coffs Harbour , NSW , Australia 2450 ;triathlon; Triathlon International Beginner;Village Sports Coffs Harbour;http://villagesports.com.au;http://www.active.com//coffs-harbour-nsw/triathlon/races/bcu-coffs-tri-2017?int=72-3-A1
TriActive MSAC;Tuesday, October 18, 2016 - Sunday, November 27, 2016;Melbourne Sports and Aquatic Centre Aughtie Drive Albert Park , VIC , Australia 3206 ;triathlon; Triathlon Super Sprint Beginner;Triathlon Victoria;http://www.triathlon.org.au/State_Associations/VIC/Getting_Involved/TriActive_-_Introductory_triathlon_programs.htm;http://www.active.com//albert-park-vic/triathlon/races/triactive-msac-2016?int=72-3-A2
Holistic Management of the Triathlete:  Injury Prevention and Recovery;Saturday, January 14, 2017 - Sunday, January 15, 2017;One on One Physical Therapy 3300 Northeast Expy Building 8 Atlanta , GA 30341 ;triathlon; Triathlon Atlanta, GA;One on One Physical Therapy and Energy Lab; ;http://www.active.com//atlanta-ga/sports-health/clinics/holistic-management-of-the-triathlete-injury-prevention-and-recovery-2017?int=72-3-A11
TROFEO RAPA NUI - EASTER ISLAND;Friday, June  2, 2017 - Sunday, June  4, 2017;EASTER ISLAND HANGA ROA S/N EASTER ISLAND , CL , Chile 2770000 ;triathlon;  ;OLIMPO PRODUCCIONES;http://www.olimpo.cl;http://www.active.com//easter-island-cl/cycling/mountain-biking-races/trofeo-rapa-nui-easter-island-2017?int=72-3-A3
Birchwood Lakes Triathlon 2017;Saturday, July  1, 2017;Birchwood Lakes 40 Jackson Road Medford , NJ 08055 ;triathlon; Triathlon Sprint Beginner Medford, NJ;Birchwood Lakes Colony Club;http://Birchwoodlakestriathlon.com;http://www.active.com//medford-nj/duathlon/races/birchwood-lakes-triathlon-2017?int=72-3-A5
Anthem Merrill Ranch Triathlon;Saturday, March 18, 2017;Merrill Ranch Community Center 3200 North Anthem Way Florence , AZ 85132 ;triathlon; Triathlon Super Sprint Sprint Beginner Florence, AZ;4 Peaks Racing;http://4peaksracing.com/events/merrill-ranch-2017/;http://www.active.com//florence-az/triathlon/races/anthem-merrill-ranch-triathlon-2017?int=72-3-A8
CFL Tri Club Annual Membership;Monday, August  8, 2016 - Friday, December 30, 2016;CFL Tri Club 633 Delaney Ave Unit 28 Orlando , FL 32801 ;triathlon; Triathlon Beginner Orlando, FL;CFL Tri Club;http://www.cfltriclub.com;http://www.active.com//orlando-fl/triathlon/camps/cfl-tri-club-annual-membership-2016?int=72-3-A5
